individualId,count,coverage,parent1,parent2
15,20,0.969804,8,8
22,20,0.969804,48,39
34,20,0.963956,18,26
1,21,0.969804,2,2
2,21,0.969804,12,2
3,21,0.969804,2,2
5,21,0.969804,15,4
6,21,0.969804,5,5
7,21,0.969804,9,13
11,21,0.969804,10,7
12,21,0.969804,6,7
21,21,0.969804,6,7
26,21,0.969804,9,12
27,21,0.969804,14,14
31,21,0.969804,22,22
44,21,0.963956,34,34
1,22,0.969804,1,44
3,22,0.969804,2,2
5,22,0.969804,3,3
6,22,0.969804,6,3
7,22,0.969804,27,6
8,22,0.969804,5,5
10,22,0.969804,21,6
13,22,0.969804,7,7
20,22,0.969804,12,12
25,22,0.969804,26,26
33,22,0.969804,11,31
36,22,0.969804,27,6
2,23,0.969804,8,20
3,23,0.969804,1,25
5,23,0.969804,1,1
8,23,0.969804,6,7
9,23,0.969804,3,3
13,23,0.969804,13,5
14,23,0.969804,6,10
15,23,0.969804,6,7
16,23,0.969804,6,6
40,23,0.969804,36,33
2,24,0.969804,0,0
3,24,0.969804,2,2
4,24,0.969804,3,14
8,24,0.969804,5,5
9,24,0.969804,15,9
12,24,0.969804,9,9
14,24,0.969804,9,9
15,24,0.969804,9,40
16,24,0.969804,8,8
26,24,0.969804,16,16
28,24,0.969804,13,16
1,25,0.969804,2,14
3,25,0.969804,2,14
4,25,0.969804,0,0
5,25,0.969804,2,2
7,25,0.969804,3,3
8,25,0.969804,4,4
15,25,0.969804,8,12
18,25,0.969804,9,9
20,25,0.969804,12,9
21,25,0.969804,16,16
25,25,0.969804,15,16
26,25,0.969804,8,12
28,25,0.969804,12,16
33,25,0.969804,26,26
34,25,0.969804,28,12
1,26,0.969804,34,1
3,26,0.969804,3,18
4,26,0.969804,3,3
5,26,0.969804,4,4
8,26,0.969804,5,5
9,26,0.969804,5,5
12,26,0.969804,7,7
17,26,0.969804,25,21
21,26,0.969804,8,26
25,26,0.969804,15,20
26,26,0.969804,21,21
33,26,0.969804,28,28
37,26,0.969804,33,34
2,27,0.969804,12,3
3,27,0.969804,33,26
4,27,0.969804,0,0
5,27,0.969804,1,1
8,27,0.969804,4,4
9,27,0.969804,9,5
10,27,0.969804,5,5
13,27,0.969804,37,8
14,27,0.969804,9,5
17,27,0.969804,12,12
20,27,0.969804,17,17
23,27,0.969804,33,26
33,27,0.969804,37,8
49,27,0.969804,25,21
1,28,0.969804,10,3
3,28,0.969804,9,5
4,28,0.969804,20,2
5,28,0.969804,49,13
8,28,0.969804,9,23
9,28,0.969804,3,3
12,28,0.969804,4,4
16,28,0.969804,33,8
18,28,0.969804,9,23
24,28,0.969804,14,14
25,28,0.969804,17,17
42,28,0.969804,20,5
2,29,0.969804,1,1
3,29,0.969804,4,4
4,29,0.969804,3,3
7,29,0.969804,4,12
9,29,0.969804,5,5
12,29,0.969804,8,8
15,29,0.969804,9,9
22,29,0.969804,16,24
24,29,0.969804,18,42
36,29,0.969804,25,25
2,30,0.969804,36,9
3,30,0.969804,15,2
10,30,0.969804,4,4
11,30,0.969804,24,9
13,30,0.969804,7,7
23,30,0.969804,12,12
42,30,0.969804,22,3
2,31,0.969804,0,0
4,31,0.969804,10,3
12,31,0.969804,11,11
22,31,0.969804,2,13
32,31,0.969804,23,23
46,31,0.969804,42,42
51,31,0.963956,10,3
2,32,0.969804,0,0
5,32,0.969804,2,2
8,32,0.969804,4,32
16,32,0.969804,22,46
21,32,0.969804,12,51
2,33,0.969804,2,2
5,33,0.969804,5,5
15,33,0.969804,8,8
35,33,0.969804,16,21
1,34,0.970411,5,2
49,34,0.964563,35,15
51,34,0.958715,5,2
